"id","profesion","actividad","est_civil","sexo_desc","tipo_nacionalidad","edad","estrato","ind_defuncion","ind_interd","n_direccion","comuna","ind_region_rm","avaluo_bbrr","cant_bbrr","avaluo_auto","cant_autos","n_actividad","n_rubros","clean2","tot_docs","tot_mont","ind_morosidad1","ind_morosidad2","ind_consultas_id","status_salud_publica","tramo_salud_publico","cant_personas_fam","cant_vivos_fam","cant_hijos_fam","longitud","latitud","periodo"
"3745","PROFESOR"," ","CASADO","F","CHILENO",83,"D","V","N",3,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-71.240998.93E-4","-35.2028088.93E-4",2017
"3746"," ","ELECTRICISTA","SOLTERO","M","CHILENO",86,"C3","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,1,"-72.1035618.93E-4","-36.6161128.93E-4",2017
"3747"," ","AUX PARAMEDICO","VIUDO","F","CHILENO",80,"D","V","N",7,"3",0,"5954320",1,0,0,2,2,0,1,3.0699999332428,1,0,0,"S","D",2,1,3,"-71.511818.93E-4","-32.355038.93E-4",2017
"3748"," ","EMPLEADO","CASADO","M","CHILENO",72,"C3","V","N",4,"5",0,"11004055",1,0,1,1,1,1,0,0,0,0,0,"S","D",5,5,3,"-70.7167668.93E-4","-30.0342088.93E-4",2017
"3749"," ","AGRICULTOR","CASADO","M","CHILENO",81,"SIN CLASIFICACION","V","N",1,"4",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-70.7527548.93E-4","-33.8610048.93E-4",2017
"3750"," ","VIGILANTE","CASADO","M","CHILENO",81,"D","V","N",5,"1",1,"0",0,0,0,0,0,0,0,0,0,0,1,"S","D",3,3,5,"-70.7790158.93E-4","-33.5368658.93E-4",2017
"3751"," ","DUENA DE CASA","SOLTERO","F","CHILENO",77,"D","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.8880238.93E-4","-53.1517948.93E-4",2017
"3752"," ","EMPLEADO","CASADO","M","CHILENO",82,"C3","V","N",2,"1",0,"0",0,2092500,1,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-72.1887978.93E-4","-36.6164448.93E-4",2017
"3753"," ","COMERCIANTE","CASADO","F","CHILENO",76,"ABC1","V","N",3,"29",1,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.6271678.93E-4","-33.4431768.93E-4",2017
"3754"," ","JUBILADO","CASADO","M","CHILENO",82,"SIN CLASIFICACION","V","N",3,"5",0,"15623558",2,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-73.6002588.93E-4","-41.6155058.93E-4",2017
"3755","PROFESOR"," ","CASADO","F","CHILENO",76,"D","V","N",3,"12",0,"16368004",2,0,0,0,0,0,1,1.51999998092651,1,0,0,"S","D",2,2,0,"-73.1066898.93E-4","-36.7874038.93E-4",2017
"3756"," ","DUENA DE CASA","CASADO","F","CHILENO",81,"C3","V","N",2,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.2479938.93E-4","-32.9528358.93E-4",2017
"3757"," ","EMPLEADO","CASADO","M","CHILENO",81,"C3","V","N",3,"1",0,"2523259",1,3086666,1,0,0,1,0,0,0,0,0,"S","D",4,4,1,"-73.1067818.93E-4","-36.8243528.93E-4",2017
"3758","PROFESOR"," ","CASADO","F","CHILENO",77,"D","V","N",2,"2",0,"10048999",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,1,"-73.1123358.93E-4","-36.7211768.93E-4",2017
"3759"," ","JUBILADO","CASADO","M","CHILENO",79,"E","V","N",3,"1",0,"0",0,2262000,1,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-70.3063668.93E-4","-27.3721818.93E-4",2017
"3760"," ","JUBILADO","CASADO","M","CHILENO",80,"C3","V","N",5,"3",0,"0",0,0,0,1,1,1,0,0,0,0,1,"S","D",2,2,2,"-71.362168.93E-4","-30.229678.93E-4",2017
"3761"," ","DUENA DE CASA","CASADO","F","CHILENO",79,"C2","V","N",1,"2",0,"0",0,3518000,1,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-71.5468228.93E-4","-33.0147178.93E-4",2017
"3762"," ","EMPLEADO","SOLTERO","M","CHILENO",82,"C3","V","N",2,"13",1,"0",0,1675666,1,0,0,1,0,0,0,0,0,"S","D",4,3,2,"-70.7682118.93E-4","-33.5073438.93E-4",2017
"3763"," ","JUBILADO","CASADO","M","CHILENO",80,"C3","V","N",2,"3",0,"20148489",2,1647142,1,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-73.0548258.93E-4","-36.823628.93E-4",2017
"3764"," ","CHOFER","CASADO","M","CHILENO",82,"D","V","N",1,"1",1,"0",0,0,0,2,1,1,0,0,0,0,0,"S","D",2,2,1,"-70.6968388.93E-4","-33.5799718.93E-4",2017
"3765","PROFESOR"," ","CASADO","F","CHILENO",76,"D","V","N",10,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-70.329438.93E-4","-27.390398.93E-4",2017
"3766","PROFESOR"," ","CASADO","M","CHILENO",82,"C3","V","N",5,"3",0,"5790139",1,630000,3,0,0,1,0,0,0,0,0,"S","D",2,2,6,"-71.9504328.93E-4","-37.2848898.93E-4",2017
"3767"," ","COMERCIANTE","CASADO","M","CHILENO",82,"D","V","N",2,"19",1,"0",0,1484090,2,3,1,0,0,0,0,0,0,"S","D",3,3,5,"-70.6315548.93E-4","-33.5772678.93E-4",2017
"3768"," ","JUBILADO","CASADO","M","CHILENO",79,"C3","V","N",6,"1",0,"18311516",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-70.3843088.93E-4","-23.6129028.93E-4",2017
"3769"," ","DUENA DE CASA","VIUDO","F","CHILENO",95,"C3","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,4,"-70.4039158.93E-4","-23.6756198.93E-4",2017
"3770"," ","OBRERO","CASADO","M","CHILENO",80,"C3","V","N",1,"3",1,"0",0,2e+05,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.7355428.93E-4","-33.745758.93E-4",2017
"3771"," ","DUENA DE CASA","VIUDO","F","CHILENO",77,"C3","V","N",2,"1",0,"0",0,2e+05,1,0,0,1,0,0,0,0,0,"S","D",2,1,4,"-70.1343618.93E-4","-20.2334758.93E-4",2017
"3772"," ","MAESTRO DE COCINA","CASADO","M","CHILENO",80,"E","V","N",2,"8",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",5,4,8,"-72.4029628.93E-4","-35.3402678.93E-4",2017
"3773"," ","MINERO","CASADO","M","CHILENO",83,"E","V","N",3,"1",0,"0",0,2694166,5,1,1,1,0,0,0,0,0,"S","D",2,1,5,"-71.1601038.93E-4","-31.6266278.93E-4",2017
"3774"," "," ","CASADO","M","CHILENO",76,"C3","V","N",2,"5",0,"16383154",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-73.0906838.93E-4","-36.7613148.93E-4",2017
"3775"," ","EMPLEADO","VIUDO","M","CHILENO",78,"C3","V","N",5,"3",0,"0",0,2002500,2,1,1,1,0,0,0,0,0,"S","D",4,3,3,"-72.06258.93E-4","-45.5840078.93E-4",2017
"3776"," ","OPERADOR","CASADO","M","CHILENO",81,"D","D","N",2,"10",0,"16027330",1,0,1,0,0,1,0,0,0,0,0,"S","D",4,3,4,"-73.1171958.93E-4","-36.8811198.93E-4",2017
"3777","PROFESOR"," ","SOLTERO","M","CHILENO",81,"E","V","N",2,"2",0,"49691400",4,0,0,0,0,1,0,0,0,0,1,"S","D",1,1,0,"-71.0287558.93E-4","-34.8905038.93E-4",2017
"3778"," ","JUBILADO","CASADO","M","CHILENO",80,"C3","V","N",3,"1",0,"0",0,440000,1,0,0,0,3,10.1800003051758,0,1,0,"S","D",2,1,0,"-70.136658.93E-4","-20.2124318.93E-4",2017
"3779"," ","CHOFER","CASADO","M","CHILENO",79,"C3","V","N",4,"3",0,"8520057",1,0,1,1,1,0,0,0,0,0,1,"S","D",4,3,4,"-71.3437968.93E-4","-29.9854878.93E-4",2017
"3780"," ","MECANICO","VIUDO","M","CHILENO",79,"SIN CLASIFICACION","V","N",1,"9",0,"0",0,5535000,3,0,0,1,0,0,0,0,0,"S","D",3,2,4,"-73.1612478.93E-4","-37.0111858.93E-4",2017
"3781"," ","EMPLEADO","CASADO","F","CHILENO",81,"D","V","N",1,"1",0,"13402252",1,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,4,"-72.1887978.93E-4","-36.6061788.93E-4",2017
"3782"," ","EMPLEADO","VIUDO","M","CHILENO",87,"C3","V","N",4,"1",0,"17250953",1,0,0,0,0,1,0,0,0,0,1,"S","D",2,1,3,"-70.7136548.93E-4","-34.1802418.93E-4",2017
"3783","PROFESOR"," ","VIUDO","F","CHILENO",82,"C2","V","N",2,"25",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,2,"-70.5964898.93E-4","-33.4566768.93E-4",2017
"3784"," ","JUBILADO","VIUDO","F","CHILENO",83,"C3","V","N",2,"1",1,"28259340",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-70.6592868.93E-4","-33.4370358.93E-4",2017
"3785"," ","DUENA DE CASA","SOLTERO","F","CHILENO",79,"ABC1","V","N",2,"25",1,"9968073",1,0,0,1,1,1,0,0,0,0,0,"S","D",1,1,0,"-70.5825888.93E-4","-33.4562238.93E-4",2017
"3786"," ","EMPLEADO","CASADO","M","CHILENO",78,"E","V","N",6,"1",0,"5462781",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,5,"-70.3848348.93E-4","-23.633168.93E-4",2017
"3787"," ","TRIPULANTE","SOLTERO","M","CHILENO",80,"C3","V","N",3,"1",0,"0",0,0,0,0,0,0,1,7.51999998092651,0,1,1,"S","D",4,4,2,"-70.2957088.93E-4","-18.5349628.93E-4",2017
"3788"," ","JUBILADO","CASADO","M","CHILENO",78,"E","V","N",2,"3",0,"387729",1,360000,1,0,0,1,0,0,0,0,0,"S","D",2,1,5,"-73.3426598.93E-4","-37.4813198.93E-4",2017
"3789"," ","DUENA DE CASA","CASADO","F","CHILENO",82,"C3","V","N",1,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.6318448.93E-4","-33.4647068.93E-4",2017
"3790"," ","AUXILIAR","CASADO","M","CHILENO",80,"D","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-71.5750588.93E-4","-33.1310548.93E-4",2017
"3791"," ","DUENA DE CASA","CASADO","F","CHILENO",84,"E","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-71.6512768.93E-4","-33.0408718.93E-4",2017
"3792","PROFESOR"," ","CASADO","F","CHILENO",73,"C3","V","N",4,"29",1,"115668852",7,4500000,1,1,1,1,0,0,0,0,0,"S","D",3,2,2,"-70.6205378.93E-4","-33.4657598.93E-4",2017
"3793","CONTADOR"," ","CASADO","M","CHILENO",80,"C3","V","N",2,"2",0,"12571068",1,7819090,1,2,2,1,0,0,0,0,1,"S","D",4,4,3,"-73.1038748.93E-4","-36.8243568.93E-4",2017
"3794"," ","ELECTRICISTA","DIVORCIADO","M","CHILENO",79,"D","V","N",1,"11",0,"11880420",1,920000,2,0,0,1,0,0,0,0,0,"S","D",4,4,6,"-72.7118688.93E-4","-37.2771648.93E-4",2017
"3795","CONTADOR"," ","CASADO","M","CHILENO",76,"C3","V","N",3,"1",1,"20820091",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-70.6738978.93E-4","-33.4324428.93E-4",2017
"3796"," ","MAQUINISTA","SOLTERO","M","CHILENO",78,"E","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,6,"-72.9724588.93E-4","-41.4799428.93E-4",2017
"3797"," ","OPERARIO","CASADO","M","CHILENO",80,"C3","V","N",4,"1",0,"0",0,435000,1,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-70.3902748.93E-4","-23.650738.93E-4",2017
"3798"," ","EMPLEADO","CASADO","M","CHILENO",80,"D","V","N",2,"1",0,"8467646",1,1528204,2,0,0,1,0,0,0,0,0,"S","D",3,3,6,"-70.3006068.93E-4","-18.5349628.93E-4",2017
"3799","PROFESOR"," ","CASADO","M","CHILENO",79,"ABC1","V","N",5,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,3,"-73.0471888.93E-4","-36.8336728.93E-4",2017
"3800"," ","DUENA DE CASA","SOLTERO","F","CHILENO",80,"ABC1","V","N",3,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,"S","D",3,3,2,"-72.3474588.93E-4","-37.4725498.93E-4",2017
"3801"," ","JUBILADO","CASADO","M","CHILENO",80,"C2","V","N",6,"3",0,"96022543",4,0,1,1,1,0,1,2.44000005722046,1,0,0,"S","D",4,4,4,"-71.3057718.93E-4","-33.5226638.93E-4",2017
"3802"," ","EMPLEADO","CASADO","F","CHILENO",85,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-72.9362798.93E-4","-41.470948.93E-4",2017
"3803"," ","MECANICO","CASADO","M","CHILENO",80,"E","V","N",4,"2",0,"7943955",2,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,2,"-73.1106958.93E-4","-36.7436268.93E-4",2017
"3804"," ","DUENA DE CASA","SOLTERO","F","CHILENO",82,"D","V","N",1,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-71.5426798.93E-4","-33.0271158.93E-4",2017
"3805"," ","EMPLEADO","CASADO","M","CHILENO",78,"D","V","N",1,"1",1,"9659109",1,1124000,1,0,0,1,0,0,0,0,1,"S","D",2,2,1,"-70.5712598.93E-4","-33.5907718.93E-4",2017
"3806"," ","CHOFER","CASADO","M","CHILENO",78,"D","V","N",3,"1",0,"0",0,1526250,2,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-70.3876048.93E-4","-23.6369578.93E-4",2017
"3807"," ","TECNICO","CASADO","M","CHILENO",77,"C3","V","N",2,"1",0,"0",0,1102000,1,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-71.2043388.93E-4","-30.6045098.93E-4",2017
"3808"," ","JUBILADO","CASADO","M","CHILENO",78,"E","V","N",9,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,1,"-71.5981678.93E-4","-33.3171168.93E-4",2017
"3809"," ","GRAFICO","CASADO","M","CHILENO",79,"D","V","N",1,"1",0,"0",0,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,1,"-71.6100858.93E-4","-33.0535138.93E-4",2017
"3810"," ","EMPLEADO","CASADO","M","CHILENO",79,"C3","V","N",3,"5",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-71.4314048.93E-4","-33.0605628.93E-4",2017
"3811"," ","EMPLEADO","CASADO","M","CHILENO",80,"E","V","N",6,"1",0,"6984843",1,290000,1,0,0,1,0,0,0,0,0,"S","D",3,3,5,"-71.2067118.93E-4","-29.9223388.93E-4",2017
"3812"," ","EMPLEADO","CASADO","M","CHILENO",79,"D","V","N",2,"2",0,"13047279",1,0,0,0,0,1,0,0,0,0,1,"S","D",2,2,2,"-71.5427328.93E-4","-32.9865768.93E-4",2017
"3813"," ","MARINO","CASADO","M","CHILENO",78,"C3","D","N",4,"1",0,"25329396",1,2400138,2,1,1,0,1,3.11999988555908,0,1,0,"S","D",4,3,3,"-71.616448.93E-4","-33.055458.93E-4",2017
"3814"," "," ","CASADO","M","CHILENO",79,"D","V","N",2,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,0,"-71.5293358.93E-4","-32.9873818.93E-4",2017
"3815"," ","MUSICO","CASADO","M","CHILENO",78,"E","V","N",2,"9",1,"20069665",1,520000,2,1,1,1,0,0,0,0,0,"S","D",4,4,3,"-70.6834498.93E-4","-33.4285138.93E-4",2017
"3816"," ","DUENA DE CASA","CASADO","F","CHILENO",82,"C2","V","N",1,"21",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,4,"-70.6643838.93E-4","-33.5039298.93E-4",2017
"3817"," ","JUBILADO","CASADO","F","CHILENO",88,"C2","V","N",4,"1",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-71.5564588.93E-4","-33.4366198.93E-4",2017
"3818"," ","EMPLEADO","CASADO","M","CHILENO",75,"C3","V","N",5,"2",0,"41804107",4,9625000,0,1,1,1,0,0,0,0,0,"S","D",2,2,1,"-71.5324558.93E-4","-33.0465168.93E-4",2017
"3819","PROFESOR"," ","CASADO","F","CHILENO",82,"D","V","N",6,"1",0,"19292796",4,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-73.2697688.93E-4","-39.8182458.93E-4",2017
"3820"," ","EMPLEADO","CASADO","M","CHILENO",79,"D","V","N",2,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-69.9741218.93E-4","-18.5349628.93E-4",2017
"3821"," ","OPERARIO","CASADO","M","CHILENO",79,"D","V","N",3,"6",0,"7204403",1,0,1,1,1,1,0,0,0,0,0,"S","D",2,1,0,"-71.406838.93E-4","-33.0554818.93E-4",2017
"3822"," ","JUBILADO","CASADO","M","CHILENO",80,"C3","D","N",2,"26",1,"19626122",1,0,0,0,0,0,2,58.5099983215332,1,1,0,"S","D",2,1,1,"-70.5999838.93E-4","-33.4893688.93E-4",2017
"3823"," ","CHOFER","CASADO","M","CHILENO",81,"D","V","N",1,"1",0,"14739838",1,925000,1,0,0,1,0,0,0,0,0,"S","D",3,3,3,"-72.0498128.93E-4","-45.5702328.93E-4",2017
"3824"," ","JUBILADO","CASADO","M","CHILENO",78,"C3","V","N",1,"1",0,"0",0,0,0,0,0,0,1,5.11999988555908,0,1,0,"S","D",3,2,5,"-71.6139078.93E-4","-33.0534828.93E-4",2017
"3825"," ","EMPLEADO","SOLTERO","F","CHILENO",81,"C3","V","N",4,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-71.6073998.93E-4","-33.0511448.93E-4",2017
"3826"," ","DUENA DE CASA","CASADO","F","CHILENO",82,"ABC1","V","N",1,"2",0,"97823701",3,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,1,"-71.5505838.93E-4","-33.0121658.93E-4",2017
"3827"," ","DUENA DE CASA","VIUDO","F","CHILENO",79,"D","V","N",2,"5",1,"5762954",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,1,"-70.685578.93E-4","-33.3778118.93E-4",2017
"3828"," ","DUENA DE CASA","SOLTERO","F","CHILENO",84,"D","V","N",5,"2",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-72.9935538.93E-4","-41.5752838.93E-4",2017
"3829"," ","DUENA DE CASA","CASADO","F","CHILENO",80,"D","V","N",3,"1",1,"5900483",1,0,0,1,1,0,0,0,0,0,0,"S","D",2,1,0,"-70.7249538.93E-4","-33.6307268.93E-4",2017
"3830"," ","EMPLEADO","CASADO","M","CHILENO",80,"D","V","N",3,"18",0,"12472936",1,4080000,2,1,1,1,0,0,0,0,1,"S","D",3,3,4,"-72.9787298.93E-4","-38.7687848.93E-4",2017
"3831"," ","JUBILADO","CASADO","F","CHILENO",83,"C3","V","N",1,"21",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,2,"-70.6423268.93E-4","-33.5019688.93E-4",2017
"3832"," ","PORTUARIO","CASADO","M","CHILENO",79,"E","V","N",5,"1",0,"0",0,0,0,0,0,0,3,28.0699996948242,0,1,0,"S","D",3,3,1,"-71.6338818.93E-4","-33.0559238.93E-4",2017
"3833"," ","EMPLEADO","CASADO","M","CHILENO",78,"D","V","N",3,"2",0,"8812989",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,0,"-71.5167778.93E-4","-33.0303238.93E-4",2017
"3834","OBSTETRA"," ","SOLTERO","F","CHILENO",80,"E","V","N",1,"4",0,"11644248",1,0,0,0,0,1,0,0,0,0,1,"S","D",2,1,2,"-71.9629758.93E-4","-43.7169578.93E-4",2017
"3835"," ","OPERADOR","CASADO","M","CHILENO",83,"C3","V","N",1,"9",0,"19642745",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,1,"-71.5139088.93E-4","-32.9259118.93E-4",2017
"3836"," ","AUXILIAR","CASADO","F","CHILENO",81,"C3","V","N",1,"1",0,"49846572",3,3984242,1,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-72.6107488.93E-4","-38.7482158.93E-4",2017
"3837"," ","DUENA DE CASA","CASADO","F","CHILENO",79,"ABC1","V","N",2,"31",1,"63003006",3,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,2,"-70.5947348.93E-4","-33.4039548.93E-4",2017
"3838"," ","OBRERO","VIUDO","M","CHILENO",81,"C3","V","N",3,"21",1,"16704609",2,1298947,1,0,0,1,0,0,0,0,0,"S","D",3,2,6,"-70.6647578.93E-4","-33.5002788.93E-4",2017
"3839"," ","EMPLEADO","SOLTERO","M","CHILENO",79,"E","V","N",2,"4",0,"4265621",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,1,5,"-71.0852588.93E-4","-30.2334848.93E-4",2017
"3840"," ","DUENA DE CASA","VIUDO","F","CHILENO",83,"C3","V","N",1,"1",0,"29045226",2,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,3,"-73.0580378.93E-4","-36.8141378.93E-4",2017
"3841"," ","PARADOCENTE","CASADO","F","CHILENO",81,"C3","V","N",8,"1",0,"34816608",1,4685000,1,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-70.6134498.93E-4","-32.9528358.93E-4",2017
"3842"," ","DUENA DE CASA","CASADO","F","CHILENO",78,"ABC1","V","N",3,"28",1,"20410621",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-70.573998.93E-4","-33.4435048.93E-4",2017
"3843"," ","DUENA DE CASA","VIUDO","F","CHILENO",84,"C3","V","N",6,"1",0,"0",0,0,0,1,1,0,1,12.6099996566772,1,0,0,"S","D",2,1,1,"-70.9925928.93E-4","-34.5936938.93E-4",2017
"3844"," ","COMERCIANTE","CASADO","F","EXTRANJERO",84,"ABC1","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-71.6198048.93E-4","-33.0466128.93E-4",2017
"3845"," ","TECNICO","CASADO","M","CHILENO",80,"C3","V","N",5,"24",1,"15728996",1,4935000,2,1,1,1,0,0,0,0,1,"S","D",2,2,0,"-70.5856258.93E-4","-33.5520718.93E-4",2017
"3846"," ","EMPLEADO","CASADO","M","CHILENO",80,"E","V","N",3,"3",0,"7863567",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,2,4,"-71.2064678.93E-4","-32.7911268.93E-4",2017
"3847","PROFESOR"," ","CASADO","M","CHILENO",80,"C3","V","N",6,"1",0,"8338677",1,4985000,2,5,2,1,0,0,0,0,1,"S","D",2,2,2,"-72.626358.93E-4","-38.7415088.93E-4",2017
"3848"," ","VENDEDOR","CASADO","M","CHILENO",80,"C3","V","N",7,"28",1,"34753257",1,5956000,2,1,1,1,0,0,0,0,0,"S","D",3,3,4,"-70.6430218.93E-4","-33.452698.93E-4",2017
"3849"," ","OBRERO","CASADO","M","CHILENO",78,"E","V","N",2,"20",1,"8867365",1,0,0,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-70.642228.93E-4","-33.5404628.93E-4",2017
"3850","PROFESOR"," ","CASADO","F","CHILENO",82,"C3","V","N",2,"9",0,"0",0,0,0,1,1,0,1,4.32999992370605,0,1,0,"S","D",2,2,3,"-72.2297138.93E-4","-39.2863318.93E-4",2017
"3851"," ","JUBILADO","CASADO","M","CHILENO",78,"C3","V","N",2,"30",1,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.5333338.93E-4","-33.4212348.93E-4",2017
"3852"," ","TECNICO","CASADO","M","CHILENO",81,"C3","V","N",7,"1",0,"2189953",1,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,3,"-72.6706318.93E-4","-38.7494898.93E-4",2017
"3853"," ","JUBILADO","SOLTERO","F","CHILENO",82,"C3","V","N",6,"2",0,"6642961",1,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,3,"-73.1103368.93E-4","-36.8181388.93E-4",2017
"3854"," ","JUBILADO","CASADO","M","CHILENO",78,"C3","V","N",4,"1",0,"21136539",1,2243000,1,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-70.3197178.93E-4","-18.5349628.93E-4",2017
"3855","PROFESOR"," ","CASADO","F","CHILENO",84,"D","V","N",3,"8",0,"10595378",1,0,0,0,0,1,0,0,0,0,0,"S","D",3,3,2,"-70.8528148.93E-4","-34.4045378.93E-4",2017
"3856"," ","JUBILADO","CASADO","M","CHILENO",80,"D","V","N",4,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,2,2,"-71.6378178.93E-4","-33.1310548.93E-4",2017
"3857"," ","JUBILADO","VIUDO","M","CHILENO",84,"D","D","N",1,"1",0,"9113837",1,0,0,0,0,0,9,9.15999984741211,0,1,0,"S","D",5,2,4,"-73.1748898.93E-4","-39.8182458.93E-4",2017
"3858"," ","CHOFER","CASADO","M","CHILENO",81,"E","V","N",3,"10",0,"0",0,3016578,2,1,1,1,0,0,0,0,0,"S","D",3,2,6,"-72.8301548.93E-4","-37.498688.93E-4",2017
"3859"," ","JUBILADO","CASADO","F","CHILENO",81,"C3","V","N",7,"1",1,"15959763",1,0,0,1,1,1,0,0,0,0,1,"S","D",1,1,0,"-71.5957648.93E-4","-35.9612858.93E-4",2017
"3860"," ","DUENA DE CASA","VIUDO","F","CHILENO",80,"D","V","N",2,"1",1,"0",0,0,0,0,0,0,9,22.3799991607666,1,0,0,"S","D",1,1,0,"-70.5896158.93E-4","-33.6130798.93E-4",2017
"3861"," ","DUENA DE CASA","CASADO","F","CHILENO",84,"SIN CLASIFICACION","V","N",5,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,1,"-71.5750588.93E-4","-33.1310548.93E-4",2017
"3862"," ","DUENA DE CASA","CASADO","F","CHILENO",78,"E","V","N",4,"1",1,"0",0,0,0,0,0,0,5,6.78000020980835,0,1,0,"S","D",3,1,2,"-70.5868238.93E-4","-33.6211368.93E-4",2017
"3863"," ","JUBILADO","CASADO","F","CHILENO",80,"D","V","N",2,"1",0,"8755249",2,1105000,1,0,0,1,0,0,0,0,0,"S","D",1,1,0,"-72.3338788.93E-4","-35.9609268.93E-4",2017
"3864"," ","JUBILADO","CASADO","M","CHILENO",80,"E","V","N",3,"9",0,"20905493",3,0,0,1,1,1,0,0,0,0,0,"S","D",2,2,4,"-73.1372918.93E-4","-37.0315218.93E-4",2017
"3865"," ","EMPLEADO","CASADO","M","CHILENO",81,"C3","V","N",3,"1",1,"39338623",3,0,0,1,1,1,0,0,0,0,0,"S","D",3,3,2,"-70.6345838.93E-4","-33.4585888.93E-4",2017
"3866"," ","TECNICO","CASADO","M","CHILENO",78,"C3","V","N",5,"1",0,"510635610",7,193333,2,7,2,1,0,0,0,0,0,"S","D",2,2,3,"-71.6240168.93E-4","-35.4282388.93E-4",2017
"3867"," ","DUENA DE CASA","CASADO","F","CHILENO",84,"SIN CLASIFICACION","V","N",1,"1",0,"0",0,0,0,0,0,1,0,0,0,0,0,"S","D",2,1,0,"-70.7395488.93E-4","-34.1815418.93E-4",2017
